dataset,seed,epoch,fitness
iris,3,0.0,6.312961410873815
iris,3,1.0,2.480529276131161
iris,3,2.0,3.0120675094899516
iris,3,3.0,2.3569462629355065
iris,3,4.0,2.3513024230920023
iris,3,0.0,3.8714934301422175
iris,3,1.0,2.282389683983822
iris,3,2.0,3.283789835355044
iris,3,3.0,2.6048256581538016
iris,3,4.0,2.5573829239512578
iris,3,0.0,3.098516044868499
iris,3,1.0,3.095103961512123
iris,3,2.0,2.7543053588587116
iris,3,3.0,2.487913992634234
iris,3,4.0,2.2650410463878807
iris,3,0.0,2.9098578032159765
iris,3,1.0,2.1498298730978087
iris,3,2.0,2.1964716264933033
iris,3,3.0,2.003611266040862
iris,3,4.0,1.993311506731349
iris,3,0.0,4.5464577589884305
iris,3,1.0,2.505966159566907
iris,3,2.0,3.02218418163043
iris,3,3.0,2.322134851532973
iris,3,4.0,2.20744659778168
wine,3,0.0,2.3373252588575717
wine,3,1.0,1.9434400138866463
wine,3,2.0,2.041480736609442
wine,3,3.0,1.8944628525518017
wine,3,4.0,1.9589063785501695
wine,3,0.0,4.044731154606099
wine,3,1.0,2.2262693795132917
wine,3,2.0,2.3097764708082877
wine,3,3.0,2.160477525032877
wine,3,4.0,1.9023766781146776
wine,3,0.0,2.357766726188116
wine,3,1.0,2.081312016646082
wine,3,2.0,1.9175696959114144
wine,3,3.0,1.9432784708773434
wine,3,4.0,1.9213479783150547
wine,3,0.0,3.5054828387955186
wine,3,1.0,2.0749025173219016
wine,3,2.0,2.375208436040941
wine,3,3.0,1.9922226742783287
wine,3,4.0,2.061338630668011
wine,3,0.0,3.373340057634181
wine,3,1.0,2.7065404846222214
wine,3,2.0,2.688398500671488
wine,3,3.0,2.3777422084672204
wine,3,4.0,2.262651560152859
breast_cancer,3,0.0,2.6881269994505295
breast_cancer,3,1.0,1.4652436802123119
breast_cancer,3,2.0,1.7788171120810004
breast_cancer,3,3.0,1.4640994034140031
breast_cancer,3,4.0,1.4598760021684987
breast_cancer,3,0.0,2.252995395598344
breast_cancer,3,1.0,1.4991027639231518
breast_cancer,3,2.0,1.627827945158053
breast_cancer,3,3.0,1.4339134214245217
breast_cancer,3,4.0,1.420213952678098
breast_cancer,3,0.0,1.6874217070078388
breast_cancer,3,1.0,1.5295415174349318
breast_cancer,3,2.0,1.5251277719192093
breast_cancer,3,3.0,1.4537651496530155
breast_cancer,3,4.0,1.3692409311093874
breast_cancer,3,0.0,2.1584415410545614
breast_cancer,3,1.0,1.6543680819954563
breast_cancer,3,2.0,1.883869895266825
breast_cancer,3,3.0,1.6067656466195719
breast_cancer,3,4.0,1.5761354717701201
breast_cancer,3,0.0,2.18614667461038
breast_cancer,3,1.0,1.3345239384423668
breast_cancer,3,2.0,1.491091039477132
breast_cancer,3,3.0,1.3702076308317983
breast_cancer,3,4.0,1.3596043582889477
heart,3,0.0,7.273996120863074
heart,3,1.0,5.83310006542712
heart,3,2.0,6.3271843515989765
heart,3,3.0,5.1224096367130025
heart,3,4.0,4.452086065291232
heart,3,0.0,6.432548604107015
heart,3,1.0,2.9804521969911106
heart,3,2.0,3.7131979235418546
heart,3,3.0,3.5403278910335603
heart,3,4.0,2.84471789605141
heart,3,0.0,15.656067609920486
heart,3,1.0,3.5724819465843005
heart,3,2.0,8.130794669155561
heart,3,3.0,4.710393039376455
heart,3,4.0,5.296113465483681
heart,3,0.0,2.793666371564393
heart,3,1.0,4.323596818454336
heart,3,2.0,3.2341125520459753
heart,3,3.0,3.599301872678761
heart,3,4.0,3.0609900559987526
heart,3,0.0,4.970118798139033
heart,3,1.0,2.700923609600065
heart,3,2.0,3.7715601463080093
heart,3,3.0,2.837827487414042
heart,3,4.0,3.0255804105515978
iris,17,0.0,4.616898843871082
iris,17,1.0,2.6598592151134945
iris,17,2.0,2.53457569216008
iris,17,3.0,2.3987468053694756
iris,17,4.0,2.2484702488099937
iris,17,0.0,5.857082943167651
iris,17,1.0,2.2547832946625253
iris,17,2.0,3.3449845250610326
iris,17,3.0,2.3647302470578153
iris,17,4.0,2.361905242892457
iris,17,0.0,1.9404683498388522
iris,17,1.0,2.383956956177762
iris,17,2.0,1.9658089944108854
iris,17,3.0,1.9304651995500732
iris,17,4.0,1.8982151345856773
iris,17,0.0,2.1796417413947333
