dataset,seed,epoch,fitness
iris,3,0.0,152.29427598302073
iris,3,1.0,129.93036301632503
iris,3,2.0,36.18508888415026
iris,3,3.0,36.18508888415026
iris,3,4.0,0.6620006976303029
iris,3,5.0,1017.0824588090545
iris,3,6.0,74.82197519640218
iris,3,7.0,554.8722149147485
iris,3,8.0,415.2464582795185
iris,3,9.0,415.2464582795185
iris,3,0.0,9.941535844444084
iris,3,1.0,39.80952294809607
iris,3,2.0,17.023293563620165
iris,3,3.0,67.89723282217187
iris,3,4.0,45.98652280689189
iris,3,5.0,52.005869578781244
iris,3,6.0,52.00586959100581
iris,3,7.0,28.180094997220348
iris,3,8.0,8.361145370034572
iris,3,9.0,11.449341065544456
iris,3,0.0,55.19821268705625
iris,3,1.0,30.393939100160374
iris,3,2.0,35.60001437274971
iris,3,3.0,36.01414970776106
iris,3,4.0,34.59187298098308
iris,3,5.0,10.776187365657172
iris,3,6.0,21.709997111747093
iris,3,7.0,21.709997111747093
iris,3,8.0,1572.3626988537192
iris,3,9.0,727.965085234951
iris,3,0.0,23.889891831454875
iris,3,1.0,9.975311146362674
iris,3,2.0,16.005905316483215
iris,3,3.0,16.005905316483215
iris,3,4.0,16.005905316483215
iris,3,5.0,19.886650361239123
iris,3,6.0,39.92059436541479
iris,3,7.0,39.92059436541479
iris,3,8.0,39.92059436541479
iris,3,9.0,7.222179793082963
iris,3,0.0,180.40772180375666
iris,3,1.0,41.824517931186044
iris,3,2.0,363.3081206945603
iris,3,3.0,476.2324928915669
iris,3,4.0,403.35111525225557
iris,3,5.0,5.938135712021686
iris,3,6.0,5.938135712021686
iris,3,7.0,5.938135712021686
iris,3,8.0,86.8114548691094
iris,3,9.0,480.55389685329317
wine,3,0.0,382.973117429061
wine,3,1.0,382.973117429061
wine,3,2.0,382.973117429061
wine,3,3.0,128.97521326629922
wine,3,4.0,128.97521326629922
wine,3,5.0,408.8670213386511
wine,3,6.0,408.8670213386511
wine,3,7.0,839.1236216139739
wine,3,8.0,1473.7176902644085
wine,3,9.0,1820.2652140197129
wine,3,0.0,384.77204823581036
wine,3,1.0,296.0153437658808
wine,3,2.0,593.5647280237457
wine,3,3.0,1299.8174120906776
wine,3,4.0,1094.9785445668226
wine,3,5.0,1233.3316451762598
wine,3,6.0,1233.3316451762598
wine,3,7.0,1258.6292967616453
wine,3,8.0,1258.6292967616453
wine,3,9.0,1252.1949914484444
wine,3,0.0,39.839566530487915
wine,3,1.0,40.42359820123729
wine,3,2.0,38.91762811276103
wine,3,3.0,38.91762811276103
wine,3,4.0,38.91762811276103
wine,3,5.0,66.9819430495489
wine,3,6.0,174.81352145184627
wine,3,7.0,65.8309245713388
wine,3,8.0,47.82911069453296
wine,3,9.0,52.289923447970075
wine,3,0.0,150.6522275934751
wine,3,1.0,37.21777537873911
wine,3,2.0,38.87245149982683
wine,3,3.0,37.45211599506807
wine,3,4.0,35.824786286510346
wine,3,5.0,794.8746858804069
wine,3,6.0,792.0425302326682
wine,3,7.0,404.00527538790016
wine,3,8.0,33.56524829612799
wine,3,9.0,33.45836958024863
wine,3,0.0,65.62474170585902
wine,3,1.0,65.60682708570964
wine,3,2.0,853.175471002509
wine,3,3.0,69.04901379218737
wine,3,4.0,68.84310902000438
wine,3,5.0,68.84310902000438
wine,3,6.0,68.84310902000438
wine,3,7.0,68.84310902000438
wine,3,8.0,68.84310902000438
wine,3,9.0,68.84310902000438
breast_cancer,3,0.0,1948.422602022154
breast_cancer,3,1.0,3826.945967657161
breast_cancer,3,2.0,2661.8782846030203
breast_cancer,3,3.0,1211.0504417361078
breast_cancer,3,4.0,741.265043346334
breast_cancer,3,5.0,599.0589614181642
breast_cancer,3,6.0,574.566610363218
breast_cancer,3,7.0,575.0772954916404
breast_cancer,3,8.0,463.52313764006186
breast_cancer,3,9.0,2016.7668161748666
breast_cancer,3,0.0,890.4854114968887
breast_cancer,3,1.0,873.6040317363695
breast_cancer,3,2.0,873.6040317363695
breast_cancer,3,3.0,918.9746128857502
breast_cancer,3,4.0,650.2749297500799
breast_cancer,3,5.0,912.6375921802934
breast_cancer,3,6.0,925.323662264378
breast_cancer,3,7.0,977.7837140416998
breast_cancer,3,8.0,737.4307504576296
breast_cancer,3,9.0,995.4387893023181
breast_cancer,3,0.0,408.3883282443258
breast_cancer,3,1.0,406.3495460173558
breast_cancer,3,2.0,404.4100982043275
breast_cancer,3,3.0,1906.0500057965232
breast_cancer,3,4.0,1906.0500057965232
breast_cancer,3,5.0,1854.6583020774958
breast_cancer,3,6.0,1981.684836245843
breast_cancer,3,7.0,1982.88474757461
breast_cancer,3,8.0,1408.9403701740753
breast_cancer,3,9.0,2286.151421045746
breast_cancer,3,0.0,857.5932396003965
breast_cancer,3,1.0,857.5932396003965
breast_cancer,3,2.0,1208.0149816773383
breast_cancer,3,3.0,381.01065812095084
breast_cancer,3,4.0,626.8479106785246
breast_cancer,3,5.0,862.5504580283595
breast_cancer,3,6.0,1735.5323601772755
breast_cancer,3,7.0,1829.2507806495066
breast_cancer,3,8.0,908.2530141774736
breast_cancer,3,9.0,823.8608291863223
breast_cancer,3,0.0,763.4767147432004
breast_cancer,3,1.0,564.4257987993803
breast_cancer,3,2.0,904.4928680439444
breast_cancer,3,3.0,911.9208081214164
breast_cancer,3,4.0,666.5355420124642
breast_cancer,3,5.0,622.1778894662043
breast_cancer,3,6.0,1240.929978449865
breast_cancer,3,7.0,2008.25924729907
breast_cancer,3,8.0,606.2421224411743
breast_cancer,3,9.0,1264.599847488093
heart,3,0.0,158.94185377512383
heart,3,1.0,219.47780523936166
heart,3,2.0,182.68956483903293
heart,3,3.0,182.68956483903293
heart,3,4.0,232.5827306059768
heart,3,5.0,232.5827306059768
heart,3,6.0,232.5827306059768
heart,3,7.0,232.5827306059768
heart,3,8.0,205.05634487810664
heart,3,9.0,205.17038472553654
heart,3,0.0,194.8540167904125
heart,3,1.0,1406.9190597341185
heart,3,2.0,82.18316840256499
heart,3,3.0,88.04504387618957
heart,3,4.0,691.7736495739656
heart,3,5.0,635.5986987434733
heart,3,6.0,188.64450075017257
heart,3,7.0,1311.6588134947378
heart,3,8.0,43.974631959225086
heart,3,9.0,97.78205369751389
heart,3,0.0,35.10065130182461
heart,3,1.0,100.88298548630202
heart,3,2.0,100.88298548630202
heart,3,3.0,100.88298548630202
heart,3,4.0,33.538760181979946
heart,3,5.0,33.538760181979946
heart,3,6.0,41.01964057615716
heart,3,7.0,40.98240192779199
heart,3,8.0,41.86922044769142
heart,3,9.0,32.95559935259818
heart,3,0.0,100.67026544693583
heart,3,1.0,100.67026544693583
heart,3,2.0,99.56880456475263
heart,3,3.0,99.56880456475263
heart,3,4.0,118.29875233516044
heart,3,5.0,128.4675337381981
heart,3,6.0,303.79120335720205
heart,3,7.0,299.92785970776976
heart,3,8.0,157.48364712083125
heart,3,9.0,172.46375184825982
heart,3,0.0,586.1203773478234
heart,3,1.0,690.7975731768183
heart,3,2.0,632.6213980597988
heart,3,3.0,311.67315772436217
heart,3,4.0,311.67315772436217
