dataset,seed,epoch,fitness
iris,3,0.0,3.1179843121280912
iris,3,1.0,3.1179843121280912
iris,3,2.0,3.1762005974171843
iris,3,3.0,6.156243742589522
iris,3,4.0,6.142874370792294
iris,3,5.0,6.640179113578237
iris,3,6.0,6.510251816946251
iris,3,7.0,5.399899818399444
iris,3,8.0,6.35188036886095
iris,3,9.0,6.35188036886095
iris,3,0.0,4.601508933991832
iris,3,1.0,10.563247581019986
iris,3,2.0,9.535207405666734
iris,3,3.0,10.578252718886535
iris,3,4.0,10.99648399727951
iris,3,5.0,8.787593956496018
iris,3,6.0,10.056251990455356
iris,3,7.0,10.056251990454177
iris,3,8.0,10.056251990454177
iris,3,9.0,14.335791452342429
iris,3,0.0,5.684648782338695
iris,3,1.0,7.828038315500469
iris,3,2.0,7.10368507704794
iris,3,3.0,5.815180695131981
iris,3,4.0,6.452944071835824
iris,3,5.0,6.108121559971109
iris,3,6.0,2.8108863965813176
iris,3,7.0,2.8108863965813176
iris,3,8.0,3.7528913935518196
iris,3,9.0,4.349657365422921
iris,3,0.0,2.3624598359833335
iris,3,1.0,2.3183894534645426
iris,3,2.0,2.2156005011060502
iris,3,3.0,3.4845457198187404
iris,3,4.0,5.487122852930596
iris,3,5.0,4.327237721705937
iris,3,6.0,4.981318663392202
iris,3,7.0,4.981318663392202
iris,3,8.0,4.981318663392202
iris,3,9.0,4.981318663392202
iris,3,0.0,3.100032476900997
iris,3,1.0,3.100032476900997
iris,3,2.0,4.293593282188576
iris,3,3.0,7.1659885944538395
iris,3,4.0,5.925905247600091
iris,3,5.0,5.925905247600091
iris,3,6.0,7.190330945837978
iris,3,7.0,6.7545421906939
iris,3,8.0,6.122819391901825
iris,3,9.0,5.699035660150938
wine,3,0.0,2.323566652692323
wine,3,1.0,3.660640505532969
wine,3,2.0,4.409057679096209
wine,3,3.0,4.956141046887816
wine,3,4.0,5.523754003739882
wine,3,5.0,5.086480440329386
wine,3,6.0,4.735467634266221
wine,3,7.0,7.663894747295851
wine,3,8.0,6.096723695758756
wine,3,9.0,6.689773601426706
